,Name,Corrdinates,Corrdinates_ll,latitude,longtitude
141,Sekadau,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-0.0697175,110.9983515&amp;z=9&amp;ftid=0x31fdf9eae9bde33d:0x6a43959c316aad0&amp;q=Sekadau+Regency,+West+Kalimantan,+Indonesia&amp;ved=0ahUKEwjo3oLPsobeAhXnJMAKHZRFCDEQ_BIIWzAQ"" style=""height:160px""><img alt=""Map for Sekadau"" height=""160"" src=""/maps/vt/data=zWAEiMK9J-zHrrt54qeAjgbOU9piWncyc17IGiF8mCYSyKzMFD0vwbCqsm9BBxN1LsTNOtB-3VL5vIA8yXz2lbZ1L738tXhuPICHCFLlJVRL_ntVhxVrL7LyojpwMAbzXx7_Dpk_IAobmh-hlp08a-fF8PWylmKwvayh-P8fLnHMEYibOWYNbowA2aiDoHgzOVf0qWmA5tmB32Q-Uw9b9Mb2Xrfmym5GZhSscZ9N"" title=""Map for Sekadau"" width=""260""/></a></div>]","-0.0697175,110.9983515",-0.0697175,110.9983515
142,Sintang,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-0.1378068,112.8105512&amp;z=9&amp;ftid=0x31ffc45b9844678d:0xe9f7f45124e816c2&amp;q=Sintang+Regency,+West+Kalimantan,+Indonesia&amp;ved=0ahUKEwj88bDPsobeAhXIDcAKHbGEABoQ_BIIVTAM"" style=""height:160px""><img alt=""Map for Sintang"" height=""160"" src=""/maps/vt/data=-9Pbwj4Km6UJpIcO2MMNlrNfpkne08Y5ajz08QyRn-zQNliQ7yVe4sh0v-2UefeNb_9smedbJLdRfH8fwJomYFSXFmEY_eFLPC64Mh8qbSt420uQVKyjMOvxWwnh3QpnP3oEfjKlHhg9bw_ptsxjbx3rDqq0VhuqrWSceGWf0yM5h57GVDREzxj8KItCRF9M9OK58T4rTMEyeOJWUMSKoGI59T4klEMd8ucYERKSGQ"" title=""Map for Sintang"" width=""260""/></a></div>]","-0.1378068,112.8105512",-0.1378068,112.8105512
143,Balangan,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-2.3260425,115.6154732&amp;z=10&amp;ftid=0x2de5541db99af183:0xecf7188acdb79fb2&amp;q=Balangan+Regency,+South+Kalimantan,+Indonesia&amp;ved=0ahUKEwjj2fDPsobeAhXsKMAKHR0XD3AQ_BIIVTAQ"" style=""height:160px""><img alt=""Map for Balangan Regency"" height=""160"" src=""/maps/vt/data=V30xC6X80ogumW5tElfM3PYFsOScA8a32b1XvByfFpfftgK9kF8ww4JPtko9uFKHGjwEg4RoM0vTA7-326mnA-qn2yTqEVnRInLBaTSK1qNMSOE4HK1L7kVXU50icMHHeuDhDNVtWPqIJvbPB-GphNbym4G_rlfdht3CSO6ekjldh-4pHhx6AgSd18wM2st63bYsRJoI7EYTjM-_9FnRl_jBNwFsxMTsn38hDqfhjw"" title=""Map for Balangan Regency"" width=""260""/></a></div>]","-2.3260425,115.6154732",-2.3260425,115.6154732
144,Banjar,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-7.3706874,108.5342487&amp;z=13&amp;ftid=0x2e6f61fb2660decf:0x401e8f1fc28e140&amp;q=Banjar,+Banjar+City,+West+Java,+Indonesia&amp;ved=0ahUKEwiyhK7QsobeAhXhJMAKHe4KCFQQ_BIITTAM"" style=""height:160px""><img alt=""Map for Banjar, West Java"" height=""160"" src=""/maps/vt/data=Y-nZumR-45FRkAv2zKlL9Itr2ZDi3znLo3sk4N1Hg6TA6rhsf7fYSt7erp-M71jGKqXcSup5Y1D9VPmQqLRblv6KsE1dFU-DFnjO8JDTGcAmbFHkBDk6UZY34VTclMDaAxLWHCSiz8Blz7SXqf61lGZm6Bo_0hDCBzwWYWLpb2kiSgq1q00xx8Sn-F3WaXtqQQ5kR2Q1PSznyW1lfuW3fJnzjDWtLKHfRumKe6JE"" title=""Map for Banjar, West Java"" width=""260""/></a></div>]","-7.3706874,108.5342487",-7.3706874,108.5342487
145,Barito Kuala,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-3.0714738,114.6667939&amp;z=10&amp;ftid=0x2de443e27a71dc81:0x3761feddf5ccff4e&amp;q=Barito+Kuala+Regency,+South+Kalimantan,+Indonesia&amp;ved=0ahUKEwiYo93QsobeAhXKKMAKHcNqClsQ_BIIVDAQ"" style=""height:160px""><img alt=""Map for Barito Kuala"" height=""160"" src=""/maps/vt/data=5JgUH8ptpBM8inl83iomhEDfUA-x2s3xtYVA26Kyf9_xArETLtA5qAmpVLYgPbduVt_EkW79e08pM3-J1WA4BgrHXECzeyv1oxQocj0rR5HMbjOu9BKDK1oKbHIjtv87NuNEqQDyIl7wLTUm5tHXs2SZ1KtGp9iD_zRdmk_113_bHEHlKVgfEGqxqX6uWQ77LjFfhlGxJ-N_7H8dqP7l7kmJwehn9kK51T1JQpxQZA"" title=""Map for Barito Kuala"" width=""260""/></a></div>]","-3.0714738,114.6667939",-3.0714738,114.6667939
146,Hulu Sungai Selatan,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-2.7662681,115.2363408&amp;z=10&amp;ftid=0x2de50c63ae185c7b:0x4007116efd5457cf&amp;q=South+Hulu+Sungai+Regency,+South+Kalimantan,+Indonesia&amp;ved=0ahUKEwj06ofRsobeAhXlLMAKHXg9CP8Q_BIIVzAQ"" style=""height:160px""><img alt=""Map for South Hulu Sungai Regency"" height=""160"" src=""/maps/vt/data=AZ9SKMOrU_SAWqU7dv0iZ-3-B0Ki2oIGB84d3CgRVtSYlPEZoA_cel4Mw8dNyiIyHfcnrUpr5H-ZewU3Ij3a1CqJBo604dplMQ6b6_ry02a6rSQEcDrBFZH6SqrngwtKGcDvgZwDrWbb8w0s5I4byBbThxpyEbI3qPSs1j6Umpe9fiztT4YDZ0UuAHZPbZaZ6o43JERoerMKRI0KWl0Yo8P7alQldeDyxJehhh4GIw"" title=""Map for South Hulu Sungai Regency"" width=""260""/></a></div>]","-2.7662681,115.2363408",-2.7662681,115.2363408
147,Hulu Sungai Tengah,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-2.6153162,115.5207358&amp;z=10&amp;ftid=0x2de564546b5cb407:0xe2ec7137327580f0&amp;q=Central+Hulu+Sungai+Regency,+South+Kalimantan,+Indonesia&amp;ved=0ahUKEwj5hrPRsobeAhVrCsAKHQ7MBx0Q_BIIWzAQ"" style=""height:160px""><img alt=""Map for Central Hulu Sungai Regency"" height=""160"" src=""/maps/vt/data=Jr4mVZGYNt4cNEjEzlQCBUXOk7bSron1-3YbDi_x-1w7ERAmMjqGphIEIJQshLUb1DER5Kel8FIUbZyI7S7BqZACTGc-Vk7VGzPQtmPfryy5pe2RKWKZmEFLOa8La9f-iWK2b8dqGQ40qE1vqyyJJ4jVjGj1Am3AMdCwNu4puZMXtzkxL9421Ft1NO6HADXlqWrZgSYyZ6mFix7cNthHzy2f3NZcC1k_qnIBNn5Yeg"" title=""Map for Central Hulu Sungai Regency"" width=""260""/></a></div>]","-2.6153162,115.5207358",-2.6153162,115.5207358
148,Hulu Sungai Utara,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-2.4421225,115.188916&amp;z=11&amp;ftid=0x2de53b0d2c0a529d:0xcf60421e7792a853&amp;q=North+Hulu+Sungai+Regency,+South+Kalimantan,+Indonesia&amp;ved=0ahUKEwiYwt3RsobeAhUpCMAKHbYID7AQ_BIIUjAP"" style=""height:160px""><img alt=""Map for North Hulu Sungai Regency"" height=""160"" src=""/maps/vt/data=wk53mvNzBnbjzePI1b9vM54Soi6PtRj9GbksPM17NcVdKD4hYQK0WQ1qZzELJJ8QrhJl3FsBhrL3M1brnuTCshRIcuR0VM4tx0Go8H_LhZ2GSipC-5SLMXj1_TQtR6VJhto-rsY1_ZV_Jm_Hbo-SK5XWP2yPEtBvaZvCYaOB_cf9bw6WhJrfdMQtrOf7CJojv97N6CyK3GdAMC8Rt4T0LXy9gJ_md6nTJgubBC47xQ"" title=""Map for North Hulu Sungai Regency"" width=""260""/></a></div>]","-2.4421225,115.188916",-2.4421225,115.188916
149,Kotabaru,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-3.0029841,115.9467997&amp;z=8&amp;ftid=0x2de8b80d5947cf2b:0xb38304e5bf4399fe&amp;q=Baru+City+Regency,+South+Kalimantan,+Indonesia&amp;ved=0ahUKEwie-ojSsobeAhUICsAKHZgcAYQQ_BIIVTAR"" style=""height:160px""><img alt=""Map for Kotabaru Regency"" height=""160"" src=""/maps/vt/data=h3B4Y8UgRC7qqLRgPTpO4pDQVzVCUDYM2-uZMl_LjD-Ux5cDFWxzd6HxQfrZCkK8MQpWMwKJxdWMKuj8maR0OmjXk18O1LyZ7IRWzONFF8HI4K8OgTJCHlEXng4L2lVAbpBd4idx2unWPj6O-t5AzJxW8EsZJd0sHNiJxJt7F71Fi4UQpYOa5JYaTzk_mSs5bq9siFia8Mg8lnZjtNH-iNrphl8PoxT3oplkucDF0w"" title=""Map for Kotabaru Regency"" width=""260""/></a></div>]","-3.0029841,115.9467997",-3.0029841,115.9467997
150,Tabalong,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-1.864302,115.5681084&amp;z=10&amp;ftid=0x2dfa90f0fdd1bfa9:0x1a850bd40a73a5af&amp;q=Tabalong+Regency,+South+Kalimantan,+Indonesia&amp;ved=0ahUKEwid-rXSsobeAhXITMAKHRYQCOcQ_BIIYjAQ"" style=""height:160px""><img alt=""Map for Tabalong"" height=""160"" src=""/maps/vt/data=10Ki9rOgvj6T_d2-aKBr2smMDfSIJ_mU26YCK0AXcz-0E0TP1LYqXX8fOWOY2h430Fr-y6AiXjH4W5ePGwxJTVfVoobec4fKV6uIyP2rSVVZw8uxAQ80zCR-XvJgdo1yehERfU0mBW-oYuifEdR5Np4ThOPXS0drdH9TUZjhMKlUgxJgiRZzC-t4SKivovmFp46hQtg2cYhM7pvg3Y-D-E-kDjaoeDC9tSd6ja_93g"" title=""Map for Tabalong"" width=""260""/></a></div>]","-1.864302,115.5681084",-1.864302,115.5681084
151,Tanah Bumbu,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-3.4512244,115.5681084&amp;z=10&amp;ftid=0x2de8aa0173d2f1e3:0xf1fc6191db730d&amp;q=Tanah+Bumbu+Regency,+South+Kalimantan,+Indonesia&amp;ved=0ahUKEwiC-tzSsobeAhWpJsAKHdQUAmAQ_BIIXTAQ"" style=""height:160px""><img alt=""Map for Tanah Bumbu"" height=""160"" src=""/maps/vt/data=0h6TDhomm3CUo1rEJY6TonbRONiBiVa5OHKHxkxgAKgKBk64hNKXKHZZ_Hpe2Yf0s3RQadkyCITXZjr1YNeefmIkQku7ygbr3pjhSXw3fQyHRjOshn2djqKEWq8Zv0KSR_OnPw7_1MHOFXpNBS7s0ihxLt8X8zOV02cfwRW2u4o-VGj6ca_2-70nHsQPt7K1Swr44nESL5J7Vp0OwiIYkUBM_ASp1JA9y-rQ7a8"" title=""Map for Tanah Bumbu"" width=""260""/></a></div>]","-3.4512244,115.5681084",-3.4512244,115.5681084
152,Tanah Laut,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-3.7694047,114.8092691&amp;z=10&amp;ftid=0x2de6578666f7c7af:0xddfba802dfacc81e&amp;q=Tanah+Laut+Regency,+South+Kalimantan,+Indonesia&amp;ved=0ahUKEwjf2I3TsobeAhXpAsAKHTPTDBUQ_BIIWTAS"" style=""height:160px""><img alt=""Map for Tanah Laut"" height=""160"" src=""/maps/vt/data=9ZjceKSf1wnBVmDpYDdLyV0pFf9C8U5-YDR5K0f20ZNDVKcu1QaAKUogZTa-Cpv_cu00CT0rdBtj9rooEQRK902yi4dbhM4eR43bUHiklR_yQ0Ye1XL5lqcv_8HcCeitRvL8NkHKdDCdcPbrCPiqm2ajLSB9ClwSdWA1HK2G_-82xQSWORUvy-rWl1YQmEjXhM74wQGPKbbNPvw1IzgzolkMMDJC4bpdE_VFwcoQtA"" title=""Map for Tanah Laut"" width=""260""/></a></div>]","-3.7694047,114.8092691",-3.7694047,114.8092691
153,Tapin,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=49.906961,22.6805493&amp;z=15&amp;ftid=0x473c8311bdc540b5:0xa96e105affd9cc93&amp;q=37-562+Tapin,+Poland&amp;ved=0ahUKEwiB1MXTsobeAhVqJcAKHUMaC28Q_BIIUjAP"" style=""height:160px""><img alt=""Map for Tapin, Podkarpackie Voivodeship"" height=""160"" src=""/maps/vt/data=jiggdWeEmP2JGhtut--qCug1S1PqomrDkQ8Heh3JAi_8TG5BkvwHekcSRvq-k43tsdC2RI_aSgfdW9T4JbD6oNZPrLGRR_v_vZYyFOoqdoF_NNvuyt1JU-9Hzg"" title=""Map for Tapin, Podkarpackie Voivodeship"" width=""260""/></a></div>]","49.906961,22.6805493",49.906961,22.6805493
154,Barito Selatan,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-1.875943,114.8092691&amp;z=9&amp;ftid=0x2dfaddc3b32a3535:0x14ef1537ceba215a&amp;q=South+Barito+Regency,+Central+Kalimantan,+Indonesia&amp;ved=0ahUKEwiJkvPTsobeAhWLJMAKHYMXD98Q_BIIVDAQ"" style=""height:160px""><img alt=""Map for South Barito Regency"" height=""160"" src=""/maps/vt/data=Iup4XYFm94Jtj1lVV_a7sT7p82uMQ97CMUJrrbkiYcmMahhTjFCLX6k5R3L1FaGoypirLKB9Dgyi6AenvQqMAOjSof3jXF5nc21u5lgA9u3UHSz-9yKzrC1gUhEj--y0ZVCMTOmGcmkMkiASwhddA_DqgcXZsfI1RhtapFDCDIxzxA-z4KofFcCrmrvP7xySaxBPaKbZe4SPxU1nvYNPqpW1L8fN0CxqdaTgqiQKaA"" title=""Map for South Barito Regency"" width=""260""/></a></div>]","-1.875943,114.8092691",-1.875943,114.8092691
155,Barito Timur,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-2.0123999,115.188916&amp;z=10&amp;ftid=0x2dfac406fe0c53f7:0x6a05b3381bcb1668&amp;q=East+Barito+Regency,+Central+Kalimantan,+Indonesia&amp;ved=0ahUKEwiP1aPUsobeAhVGB8AKHRovCKwQ_BIIWDAQ"" style=""height:160px""><img alt=""Map for East Barito Regency"" height=""160"" src=""/maps/vt/data=JEovNE_VutOIATSJyA6MYO6MY0C2Fm6tFEji2m83FBH0Vn90NzjEoVn3xUY2WlD2-8zE3_Qmmr9WkTAs5AilQTp4Br3ZrA971YkuG1q4FBrVF-LRHzYpiE8Q6m7GUXVxa5OR1QnpSzrtcuBJXVF5ihiBsoSWhVNeL_f9yY2fEBvbNp31R4-g-8tI2kUjz0luskjviLvKlmJzFYRatQHqBPbtKScb06xwK6kwt97ECA"" title=""Map for East Barito Regency"" width=""260""/></a></div>]","-2.0123999,115.188916",-2.0123999,115.188916
156,Barito Utara,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-0.9587136,115.094045&amp;z=9&amp;ftid=0x2df9bbaff2501c83:0x5f3e34689fd545f7&amp;q=North+Barito+Regency,+Central+Kalimantan,+Indonesia&amp;ved=0ahUKEwjEzNXUsobeAhVNasAKHVurA8EQ_BIIUzAQ"" style=""height:160px""><img alt=""Map for North Barito Regency"" height=""160"" src=""/maps/vt/data=VP7Zun1yufK9p2JvPSIKkHfTh5YGVOnD35dZKZpaQehA9_0_C0AgR62XCf9barNe_eHsb5WMAGgK6v5dSKhQk_-BECXYxx_2sBq0WMrd7oD30wVssfJVPob0VQQvr-4jFtFiP0m2YB4aBa8ssQ1iaZi-HNecCB7DMcgG_a0EXh3pmX0W3p5wkhq2eLeEQ1EOVhlXeaXLvNCp47nEqk2ldlAAu8lD0yVOJ7j7TQXOJg"" title=""Map for North Barito Regency"" width=""260""/></a></div>]","-0.9587136,115.094045",-0.9587136,115.094045
157,Gunung Mas,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-1.2522464,113.5728501&amp;z=9&amp;ftid=0x2dfe8597896102d5:0x25a55fab03e18ac2&amp;q=Gunung+MAS+Regency,+Central+Kalimantan,+Indonesia&amp;ved=0ahUKEwja14bVsobeAhVrJcAKHTHpCGkQ_BIIVjAQ"" style=""height:160px""><img alt=""Map for Gunung MAS Regency"" height=""160"" src=""/maps/vt/data=gPFDGWkYGvA9yVMVuEs5YdDb0hLWCmlSKJ5F7x44LBXyb6FaPReIRytLM56uWscEUDLHnTU4rZaLl7u0u3hRPjXVdB6IkEKxkXKdfnogQIkwHkixY1uRhoOWI7dDEEqG_EQqf24qaBHpcXcf-IjRWv-lFebrAx-yODdmI3QYEQQ7F0E6Fu2RxwTtjciWJFCK3T0VTDa_nO99liBAvTiE8gi4_xvUOQfSqhuB8enBgQ"" title=""Map for Gunung MAS Regency"" width=""260""/></a></div>]","-1.2522464,113.5728501",-1.2522464,113.5728501
158,Kapuas,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-1.8116445,114.3341432&amp;z=8&amp;ftid=0x2dfb6126af6d40cf:0x2ecd318f4a1e4bda&amp;q=Kapuas+Regency,+Central+Kalimantan,+Indonesia&amp;ved=0ahUKEwjk6bjVsobeAhVrIcAKHdJ9BroQ_BIIXTAQ"" style=""height:160px""><img alt=""Map for Kapuas"" height=""160"" src=""/maps/vt/data=IzluPviV8X7Ts1KjJKEYp_7UynzSwh9-0BiyK3-y4tPIEtLP1Mv_ufwwOL2HHmQbHF2FXlXaRJ3mbIpGj11BAJ6MSblzf6fOfRClXZWdeO54kxk7TveNeFi0Wu0tNq47le0m6q7x4URxlHzGrRQelJWbPm11HZACYlLCydSO4O-7WgzoZT4oQwRHJOmYBCymPGUGgRJkuytef0eqVBQVjP7BFmkJjdxHAHLaR57GJg"" title=""Map for Kapuas"" width=""260""/></a></div>]","-1.8116445,114.3341432",-1.8116445,114.3341432
159,Katingan,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-0.9758379,112.8105512&amp;z=8&amp;ftid=0x2dfd6a410422555b:0xd93546b807fca12f&amp;q=Katingan+Regency,+Central+Kalimantan,+Indonesia&amp;ved=0ahUKEwj0p_HVsobeAhWsKMAKHU1NAjsQ_BIIYDAR"" style=""height:160px""><img alt=""Map for Katingan"" height=""160"" src=""/maps/vt/data=Zhl_BQhSzbSKC8pajFtybbirVj1v59gUhueKUwq_K8BTPgJgjv2JHDnIpbUuHvXNFwzZM4jUjkSqp_7aF7Kp_R83UG23QhkjCkZJzJm1hHS67dmY8KT1-1vSnIIQukgyGDjnMVF-qAnZT-DVrnqNSuaG4O5fKdV4awBPBBZrjfepumjCJerPlpKcRvjyVhNsdaEjFNUdJf8pihQhWLQK7kYuOYyCksJw2UFTxhAmhw"" title=""Map for Katingan"" width=""260""/></a></div>]","-0.9758379,112.8105512",-0.9758379,112.8105512
160,Kotawaringin Barat,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-2.5063419,111.7614661&amp;z=9&amp;ftid=0x2e088d657f31bfc7:0x98c967d3b2f9a201&amp;q=West+Kotawaringin+Regency,+Central+Kalimantan,+Indonesia&amp;ved=0ahUKEwjluqLWsobeAhWwgVwKHehBCgAQ_BIIWTAQ"" style=""height:160px""><img alt=""Map for West Kotawaringin Regency"" height=""160"" src=""/maps/vt/data=fcMAT_6tS2hqqUTXcki1gR7dw-CRpAoBuK6FY22KRBl-D3JSfw2PSQvZDzwXV33IvdiciiWUhc0iC__Pz6tq1gf3f3F94Go8orZAdwVr9-NG_HZreAwHnrto0lYA25SzNZdty2bDnwXR3mOzGa4a5e6ple-OWOddORIV1_WVqnluztGhm7mWar3MWWjGzL_ENWup2_q7GtESr6x2SmmPJmLKYbio_35soQQTt7GEUA"" title=""Map for West Kotawaringin Regency"" width=""260""/></a></div>]","-2.5063419,111.7614661",-2.5063419,111.7614661
161,Kotawaringin Timur,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-2.1225475,112.8105512&amp;z=9&amp;ftid=0x2dfd54573e9acc2d:0xd8ce623ada1232e2&amp;q=East+Kotawaringin+Regency,+Central+Kalimantan,+Indonesia&amp;ved=0ahUKEwi81-fWsobeAhWrB8AKHbpuDncQ_BIIVDAP"" style=""height:160px""><img alt=""Map for East Kotawaringin Regency"" height=""160"" src=""/maps/vt/data=RUuwtqZOsAIZgSc-lnsNl7jhH4v9cNUiyRNQHeUzoNzN6RGstJIVNdAGb4YFc61osJGmXkq4x-LFZ4RPqy3bXElJPeoojImxjzT3fr_r4o8aa-ibpMy5XdzviETFh7KrXzyA6MDsRemrk4aWMqkicRuYZGwgYBZpstcUNvc1iAbtxs-r_8ZkVA6CDccEFaxPxZb2aZSiP-ADqRUFYHSWdk-QRfKO5Sj9rn4TZRROrw"" title=""Map for East Kotawaringin Regency"" width=""260""/></a></div>]","-2.1225475,112.8105512",-2.1225475,112.8105512
162,Lamandau,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-1.8526377,111.2845025&amp;z=10&amp;ftid=0x2e066450b9a1d8f7:0xe39ea290048227e4&amp;q=Lamandau+Regency,+Central+Kalimantan,+Indonesia&amp;ved=0ahUKEwiRhJPXsobeAhVPeMAKHYL3Ac0Q_BIIWTAQ"" style=""height:160px""><img alt=""Map for Lamandau"" height=""160"" src=""/maps/vt/data=YKHpCXK6ud19P0jonX23C9m5yddG_4veDBt4qRksfr5tI1rP3iTPeZS_YXbW50mhBZDZNbLxgt_mjpO7IOmC0E-T0pN1S0zy4YVowLMnbcGIJDmlMW9I8Tb4k08Oke1AOhfOxWe2x8178GlCcfr03pAoXlyCLrQfSiKkajrVWxrjxg3xrP6bjFYVjeLYKzVwluAhqZL2NjDT_ceY5fspaN4tFqt8NHjfmSTzIBwZ2A"" title=""Map for Lamandau"" width=""260""/></a></div>]","-1.8526377,111.2845025",-1.8526377,111.2845025
163,Murung Raya,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-0.1362171,114.3341432&amp;z=9&amp;ftid=0x2df8ab1ef025bd0f:0xb90919241272d1db&amp;q=Murung+Raya+Regency,+Central+Kalimantan,+Indonesia&amp;ved=0ahUKEwjGi8zXsobeAhVqL8AKHdZiDuAQ_BIIVTAQ"" style=""height:160px""><img alt=""Map for Murung Raya"" height=""160"" src=""/maps/vt/data=hCXDPD27K1Z6stRh0QrOK8AOmBdKMuAhnTrBW4KRpVhkWUWafIGsN66FlgFRz7lOEdj7wW01PykxHMCg1adKT1kgH6V7cjUCGz6HbWG5QG5oePWV0X0j1spmVN_UohvzRNWe51amm9KTjRMD46fusu-1M1C01VNfETich_PJ-RzmImbf-12nAmP_7eMkjvPSiVCuiE-dFkalgt3w5krx0ef4CE8zqWfxCUW_PptOeA"" title=""Map for Murung Raya"" width=""260""/></a></div>]","-0.1362171,114.3341432",-0.1362171,114.3341432
164,Pulang Pisau,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-2.6849607,113.9536466&amp;z=9&amp;ftid=0x2de35d2ac32e482b:0xa1ecda04d72e173f&amp;q=Pulang+Pisau+Regency,+Central+Kalimantan,+Indonesia&amp;ved=0ahUKEwiVwoXYsobeAhUCD8AKHZJGCWUQ_BIIVDAQ"" style=""height:160px""><img alt=""Map for Pulang Pisau"" height=""160"" src=""/maps/vt/data=MxURwpYiJHuhstgBZ5KygRLVev_xyVnuyVkXPrlzRSG35rf9QAnZfInW3EGCa5oCYgRTwXn2UI8HBYe20xepnI6Ir6jYbog3QMO2v2MS0OqELDUocN7SiQnSMFqYoGjdi4r-Jsg515Bow44jdWb69W7v9pBk6KCdxYpf3jCn1HspwzLetXq370g8ZrT5R8qWmdRHVVcgYDwb-DCFm0CCoHQ0_xHtwGfOByX3_rqEvA"" title=""Map for Pulang Pisau"" width=""260""/></a></div>]","-2.6849607,113.9536466",-2.6849607,113.9536466
165,Seruyan,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-3.0123467,112.4291464&amp;z=8&amp;ftid=0x2e07c4b5a8340cc9:0xa534ce365d90e3c5&amp;q=Seruyan+Regency,+Central+Kalimantan,+Indonesia&amp;ved=0ahUKEwijkb3YsobeAhVKBcAKHaTiCLoQ_BIIVDAQ"" style=""height:160px""><img alt=""Map for Seruyan"" height=""160"" src=""/maps/vt/data=xhN0aBa9N10Ms8wNCBuXQRTsrGaWTe0Wwe0i5AwaWTWsePhKdWnubeOm8Ha6GUdocml5Y58T44Q7W-0U7nMdJDhUYxXh4WTwYG6znI9OXhIHU-TXmNx20tVu-JNi_SJRf7R123hqQOG8gy3x6cf38efQ4uIVvuGEyklzqFhp6wX3iNPM1s6CLYCk1wSmqcfwDkEVLUiI6uqZDS0gnXj9Zt1hpTSIg1JtNZ88BUPGEQ"" title=""Map for Seruyan"" width=""260""/></a></div>]","-3.0123467,112.4291464",-3.0123467,112.4291464
